Case,AvgMeanCurvature,ComputeArea,Volume,ShapeIndex,Curvedness,FractalDimension
305,0.041033883,24168.172,190680.78,0.3041307,0.031104757,2.1008585299
306,0.040928613,24212.486,165906.22,0.3051426,0.035038885,2.08527360735
307,0.047968477,15987.2,93434.4,0.31261477,0.058593452,2.11878797712
308,0.050467942,15069.884,99044.79,0.2970121,0.047588922,2.1091343034
309,0.042805564,25958.783,170398.78,0.29893702,0.03808466,2.10272651666
310,0.070985176,31376.068,184761.39,0.26513675,0.049014278,2.09036974543
311,0.03746018,29026.82,204969.44,0.27607024,0.039305143,2.09187584919
312,0.049487047,15184.406,80149.9,0.2525624,0.056826197,2.08608562956
313,0.049118984,18515.55,92738.4,0.25462645,0.05230765,2.11592005511
314,0.08237283,20816.965,170980.5,0.31884086,0.052433524,2.12905677565
315,0.040556677,27430.66,249279.84,0.30429006,0.033325024,2.0933912818
316,0.037752327,20783.26,182745.44,0.3358199,0.032155853,2.11200624782
317,0.034403156,32503.1,316830.78,0.31622162,0.025311293,2.09457612328
318,0.040164165,20482.543,175252.53,0.33121103,0.030088618,2.09594531796
319,0.04364508,14250.531,72198.23,0.2583881,0.059223283,2.13782966395
320,0.046014,15672.629,83463.74,0.2620758,0.05034607,2.11583130738
321,0.035536513,23437.842,191184.6,0.33091858,0.032127876,2.10434425203
322,0.031137303,37539.453,341883.22,0.32923928,0.026573006,2.09440653156
323,0.046405125,21358.713,141151.19,0.29397345,0.03738093,2.09732383301
324,0.041242488,29017.875,196494.78,0.26426977,0.043413337,2.09702978253
325,0.040568776,22259.99,190372.7,0.4024043,0.023439633,2.10040767309
326,0.055479553,15329.447,72509.63,0.2615598,0.061152846,2.11277990909
327,0.046158943,14678.08,74145.48,0.23679134,0.064606056,2.10679473521
328,0.041126613,21918.24,170820.52,0.31644174,0.03438931,2.09140440788
329,0.062632814,13116.102,64530.48,0.2698423,0.06295534,2.12190254491
330,0.0493519,15679.692,93053.44,0.29075053,0.044647574,2.09202091278
331,0.03405632,29348.463,212749.61,0.25297192,0.042284664,2.12501376112
332,0.036150493,24336.31,181112.58,0.30043983,0.042925738,2.10307440548
333,0.03465383,36253.797,271764.3,0.27587616,0.028329283,2.10645652598
334,0.03389578,26170.328,193721.22,0.29697976,0.037895244,2.11391198862
335,0.034642775,27140.283,194392.42,0.25569752,0.038183264,2.10390776302
336,0.036920343,24956.021,220164.98,0.35395488,0.024087975,2.10291398751
337,0.035802115,19211.953,149226.52,0.31852883,0.039924096,2.11507026167
338,0.03796509,14046.112,97856.336,0.30447748,0.046397176,2.11324495418
339,0.052956842,11956.844,67157.516,0.3156737,0.055313203,2.13468324751
340,0.03990353,20188.521,142369.75,0.30338097,0.04180796,2.1101686232
341,0.037930842,18734.812,113828.84,0.29074374,0.044702772,2.12158221099
342,0.043565847,14805.177,125019.93,0.36042893,0.056496467,2.13424092478
343,0.0361128,21923.791,201048.45,0.3569221,0.030083884,2.11475709996
344,0.030302353,32574.213,323021.28,0.33477607,0.028285405,2.10346790079
345,0.03705501,23515.607,168089.2,0.30142123,0.03572346,2.11193060639
346,0.09916739,6288.0586,23872.312,0.3972968,0.08363075,2.08754348626
347,0.034491282,23108.783,180168.52,0.31650707,0.038824,2.10621988553
348,0.046329327,21373.504,160669.36,0.3214921,0.041943554,2.11074205174
349,0.034761608,33704.812,277037.38,0.28804126,0.02932719,2.09796921927
350,0.03835163,29577.752,225430.61,0.2865193,0.03763767,2.11693704468
351,0.04919955,23714.242,190426.08,0.34127527,0.03100569,2.12176230259
352,0.036008183,23226.217,199443.89,0.3689022,0.024883028,2.11590537981
353,0.048543673,18263.893,105933.766,0.25471607,0.056762416,2.11278404286
354,0.03641426,24495.152,170750.1,0.29196393,0.03114033,2.10872029108
355,0.036618177,23411.371,184040.34,0.34111258,0.0256938,2.10364394124
356,0.04074545,19465.477,119080.78,0.24232838,0.04940635,2.10604426923
357,0.0438861,14217.475,89608.164,0.27696854,0.048217595,2.10231159663
358,0.06119511,17828.395,75599.22,0.25623706,0.05969393,2.11765674287
359,0.04657464,17379.79,152172.67,0.37804055,0.047583804,2.10947474765
360,0.05042017,16077.47,128391.31,0.34061125,0.05139217,2.13209414156
361,0.03806696,17809.53,159596.36,0.3403317,0.034498014,2.10884298536
362,0.03792723,18354.516,134744.1,0.30720785,0.04090418,2.11093443036
363,0.05059937,14360.174,92784.805,0.3076229,0.054494828,2.12640669738
364,0.064194255,15704.776,88468.86,0.32663366,0.058679476,2.11660014863
365,0.036599368,20536.967,149226.44,0.31573483,0.03437258,2.1031286582
366,0.036779426,18197.969,144034.89,0.32340503,0.036798682,2.1148070937
367,0.042670876,14275.589,95289.516,0.32994398,0.050891753,2.13341388397
