Case,AvgMeanCurvature,ComputeArea,Volume,ShapeIndex,Curvedness,FractalDimension
116,0.09771137,18379.467,72019.984,0.32985198,0.045236934,2.09257338554
117,0.081959784,12384.923,45088.92,0.33828554,0.03757689,2.09397071075
118,0.08205543,34990.344,134077.33,0.29232103,0.033324443,2.08485146679
119,0.15949327,4763.532,7020.249,0.33173004,0.09435131,2.06864353558
120,0.20760271,8248.076,13176.238,0.35280952,0.07981592,2.09387772638
121,0.06110945,30476.416,150295.67,0.34453282,0.024313834,2.08631235743
122,0.07766255,24718.025,104092.234,0.3129593,0.034097042,2.08264783047
123,0.06453558,24412.582,103018.516,0.29288587,0.0332278,2.08130045415
124,0.10390298,14282.147,37250.56,0.29105845,0.04762462,2.0814236668
125,0.18478018,4453.4443,8044.8804,0.46311957,0.091454044,2.1833019975
126,0.08996418,14411.666,41404.887,0.28347135,0.04746098,2.09346335403
127,0.13092555,13904.437,32203.78,0.28054968,0.05905243,2.11716815695
128,0.061872624,18164.305,90894.875,0.3473292,0.0275797,2.09232877467
129,0.06574174,19989.484,85730.195,0.33727172,0.03111375,2.08936112583
130,0.08370075,11237.228,40974.445,0.3682613,0.03760301,2.10031572543
131,0.09367572,23771.203,73434.86,0.2942315,0.039656647,2.08045301861
132,0.104433596,15258.116,39096.71,0.28217188,0.04606915,2.0928151872
133,0.15634201,3422.971,7268.3022,0.4584807,0.08868307,2.06974448393
134,0.09630739,10312.895,30605.33,0.35421813,0.055473246,2.09378727747
135,0.06284883,18148.592,68728.75,0.30375117,0.03154166,2.08612621854
136,0.106262565,17357.068,42460.4,0.2739762,0.044173162,2.08576379029
137,0.25327983,20211.412,38499.38,0.33914813,0.07937754,2.15958682015
138,0.08090602,7510.8164,30683.514,0.39482942,0.04435556,2.07673018664
139,0.08156681,8255.334,33277.32,0.37497532,0.039721135,2.08629228532
140,0.40196174,14631.477,60851.145,0.3172421,0.37497133,2.10077441935
141,0.07820481,10394.995,33452.36,0.31456822,0.057155825,2.10533543705
142,0.059877966,21553.273,88111.73,0.2959719,0.02611597,2.08605674994
143,0.16982199,2627.7148,4741.375,0.4567842,0.09830681,2.14918099348
144,0.810615,15278.187,26584.963,0.41255462,2.753066,2.07632052797
145,0.16916008,7492.8896,12735.052,0.40112817,0.07448513,2.08003045359
146,0.07080319,18696.516,67655.22,0.30140588,0.032763768,2.08363949316
147,0.11194697,12917.794,29453.957,0.25975007,0.051933832,2.0755106109
148,0.1646437,9941.085,21672.766,0.3312087,0.06695921,2.0998603493
